epoch,train_acc,test_acc,train_loss,epoch_time_s
466,0.9601,0.944,0.014099,0.003
467,0.9613,0.941,0.014156,0.004
468,0.9614,0.943,0.014201,0.004
469,0.9626,0.945,0.013827,0.003
470,0.9622,0.943,0.013841,0.003
471,0.9632,0.942,0.013729,0.004
472,0.963,0.941,0.013761,0.004
473,0.9614,0.939,0.013961,0.004
474,0.962,0.943,0.014084,0.004
475,0.9627,0.946,0.01378,0.004
476,0.9628,0.945,0.013694,0.004
477,0.9609,0.943,0.013834,0.004
478,0.9629,0.943,0.013684,0.004
479,0.9619,0.94,0.013647,0.004
480,0.9635,0.947,0.013634,0.004
481,0.9637,0.943,0.013623,0.004
482,0.9613,0.944,0.013597,0.004
483,0.9634,0.946,0.013673,0.004
484,0.9633,0.946,0.013523,0.003
485,0.9639,0.944,0.013485,0.004
486,0.963,0.944,0.013579,0.004
487,0.9626,0.942,0.01349,0.004
488,0.9635,0.943,0.013447,0.003
489,0.9615,0.942,0.013752,0.004
490,0.9647,0.943,0.013281,0.004
491,0.9634,0.944,0.013476,0.004
492,0.9636,0.943,0.013515,0.004
493,0.9647,0.944,0.013333,0.003
494,0.9643,0.946,0.01331,0.003
495,0.9645,0.944,0.01329,0.003
496,0.9635,0.947,0.013225,0.003
497,0.9646,0.945,0.013139,0.003
498,0.9646,0.943,0.013157,0.004
499,0.9643,0.942,0.013116,0.003
500,0.9642,0.944,0.013268,0.004
501,0.9645,0.947,0.013225,0.003
502,0.9632,0.949,0.013324,0.003
503,0.9635,0.94,0.013284,0.004
504,0.9652,0.946,0.013021,0.003
505,0.965,0.945,0.013091,0.003
506,0.9648,0.941,0.013042,0.004
507,0.9653,0.947,0.012855,0.003
508,0.9658,0.945,0.012828,0.004
509,0.9654,0.946,0.012959,0.004
510,0.9658,0.947,0.013069,0.004
511,0.9662,0.947,0.0128,0.004
512,0.9655,0.943,0.012802,0.004
513,0.9656,0.949,0.012895,0.003
514,0.9646,0.949,0.01277,0.003
515,0.9653,0.949,0.012819,0.004
516,0.9632,0.943,0.012941,0.004
517,0.965,0.946,0.012639,0.004
518,0.9647,0.951,0.012768,0.004
519,0.9652,0.948,0.012734,0.004
520,0.9659,0.947,0.012671,0.004
521,0.9661,0.948,0.012756,0.004
522,0.9658,0.951,0.012562,0.004
523,0.9662,0.945,0.012627,0.004
524,0.9655,0.949,0.012591,0.004
525,0.965,0.947,0.012668,0.004
526,0.9664,0.945,0.012431,0.004
527,0.9662,0.951,0.012507,0.004
528,0.9646,0.948,0.012678,0.004
529,0.9673,0.953,0.012494,0.004
530,0.9662,0.947,0.012644,0.004
531,0.9661,0.948,0.0125,0.004
532,0.9653,0.946,0.012531,0.004
533,0.9655,0.948,0.0125,0.004
534,0.9664,0.947,0.01253,0.004
535,0.9661,0.946,0.012436,0.004
536,0.9668,0.948,0.012494,0.004
537,0.966,0.949,0.012212,0.004
538,0.9659,0.945,0.012275,0.004
539,0.9679,0.952,0.012147,0.004
540,0.968,0.951,0.012148,0.004
541,0.9669,0.953,0.012149,0.004
542,0.9668,0.945,0.012441,0.004
543,0.9678,0.948,0.012161,0.003
544,0.9673,0.949,0.012146,0.004
545,0.9667,0.951,0.012174,0.004
546,0.9684,0.949,0.012037,0.004
547,0.9678,0.947,0.012081,0.004
548,0.9681,0.949,0.011956,0.004
549,0.9686,0.949,0.012025,0.004
550,0.9668,0.951,0.01209,0.004
551,0.9688,0.948,0.011908,0.004
552,0.9675,0.951,0.011885,0.004
553,0.9678,0.951,0.011978,0.004
554,0.9682,0.948,0.011917,0.003
555,0.9652,0.948,0.012131,0.004
556,0.9671,0.945,0.01192,0.004
557,0.9681,0.946,0.01178,0.004
