step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,adjust_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
196,1964,2160,0.090741,0.917,5.632608e+01,1.998327e-03,0.614,3.6069,0,6,194,1772,94,97
197,1963,2160,0.091204,0.917,5.455812e+01,2.030569e-03,0.5774,3.6125,0,4,185,1771,94,97
198,1962,2160,0.091667,0.918,5.712054e+01,2.038416e-03,0.5993,3.5656,0,3,112,1770,94,97
199,1961,2160,0.09213,0.917,5.910947e+01,2.030892e-03,0.597,3.5954,0,6,171,1769,94,97
200,1960,2160,0.092593,0.917,5.717690e+01,2.050138e-03,0.5993,3.5652,0,9,175,1768,94,97
201,1959,2160,0.093056,0.917,5.819436e+01,2.065963e-03,0.6113,3.6547,0,1,46,1767,94,97
202,1958,2160,0.093519,0.917,5.955192e+01,2.028079e-03,0.5941,3.6274,0,3,185,1766,94,97
203,1957,2160,0.093981,0.917,6.035184e+01,2.169332e-03,0.5956,3.6043,0,5,191,1765,94,97
204,1956,2160,0.094444,0.917,7.075744e+01,2.151472e-03,0.5983,3.5964,0,0,36,1764,94,97
205,1955,2160,0.094907,0.917,6.655041e+01,2.095196e-03,0.5955,3.6148,0,9,2,1763,94,97
206,1954,2160,0.09537,0.917,6.199030e+01,2.125001e-03,0.5888,3.5891,0,0,125,1762,94,97
207,1953,2160,0.095833,0.917,6.190950e+01,2.154028e-03,0.5821,3.5726,0,7,84,1761,94,97
208,1952,2160,0.096296,0.917,6.676320e+01,2.154439e-03,0.5931,3.5916,0,7,7,1760,94,97
209,1951,2160,0.096759,0.917,7.075784e+01,2.135514e-03,0.5725,3.6002,0,6,38,1759,94,97
210,1950,2160,0.097222,0.917,6.663798e+01,2.247176e-03,0.5799,3.5793,0,5,186,1758,94,97
211,1949,2160,0.097685,0.917,7.665714e+01,2.305731e-03,0.5929,3.5929,0,5,140,1757,94,97
212,1948,2160,0.098148,0.917,8.272446e+01,2.265710e-03,0.5886,3.5857,0,7,18,1756,94,97
213,1947,2160,0.098611,0.917,8.189208e+01,2.265187e-03,0.5857,3.6003,0,4,169,1755,94,97
214,1946,2160,0.099074,0.917,8.001180e+01,2.265118e-03,0.5857,3.5652,0,7,112,1754,94,97
215,1945,2160,0.099537,0.918,8.281040e+01,2.251586e-03,0.6144,3.678,0,9,179,1753,94,97
216,1944,2160,0.1,0.917,8.015563e+01,2.235899e-03,0.5836,3.5925,0,6,72,1752,94,97
217,1943,2160,0.100463,0.917,7.590606e+01,2.277640e-03,0.5801,3.6071,0,0,45,1751,94,97
218,1942,2160,0.100926,0.917,7.550016e+01,2.272824e-03,0.5915,3.594,0,0,85,1750,94,97
219,1941,2160,0.101389,0.917,7.443416e+01,2.274644e-03,0.5885,3.6863,0,3,195,1749,94,97
220,1940,2160,0.101852,0.917,7.628869e+01,2.375645e-03,0.5964,3.6246,0,0,134,1748,94,97
221,1939,2160,0.102315,0.917,7.657283e+01,2.371527e-03,0.617,3.596,0,0,152,1747,94,97
222,1938,2160,0.102778,0.917,7.642164e+01,2.325556e-03,0.5975,3.6065,0,6,166,1746,94,97
223,1937,2160,0.103241,0.918,7.351384e+01,2.360415e-03,0.5791,3.5984,0,4,6,1745,94,97
224,1936,2160,0.103704,0.918,7.725747e+01,2.350067e-03,0.589,3.6222,0,3,70,1744,94,97
225,1935,2160,0.104167,0.918,8.029474e+01,2.387617e-03,0.5748,3.6039,0,2,8,1743,94,97
226,1934,2160,0.10463,0.918,8.535901e+01,2.366857e-03,0.5915,3.6183,0,6,172,1742,94,97
227,1933,2160,0.105093,0.918,8.154874e+01,2.338023e-03,0.5755,3.6386,0,4,8,1741,94,97
228,1932,2160,0.105556,0.918,7.991905e+01,2.428362e-03,0.5994,3.6192,0,0,26,1740,94,97
229,1931,2160,0.106019,0.918,7.984610e+01,2.410560e-03,0.5866,3.6269,0,4,16,1739,94,97
230,1930,2160,0.106481,0.917,8.244727e+01,2.390122e-03,0.5769,3.6125,2,8,0,1739,94,96
231,1929,2160,0.106944,0.917,7.941005e+01,2.418163e-03,0.5774,3.577,0,4,184,1738,94,96
232,1928,2160,0.107407,0.918,8.352179e+01,2.387946e-03,0.5847,3.5873,0,6,37,1737,94,96
233,1927,2160,0.10787,0.918,8.105103e+01,2.397693e-03,0.5907,3.5831,0,3,181,1736,94,96
234,1926,2160,0.108333,0.918,8.518784e+01,2.435428e-03,0.5813,3.5947,0,7,148,1735,94,96
235,1925,2160,0.108796,0.918,9.281168e+01,2.415835e-03,0.5858,3.5988,0,6,148,1734,94,96
236,1924,2160,0.109259,0.918,8.882893e+01,2.470955e-03,0.5727,3.6024,0,5,7,1733,94,96
