epoch,train_acc,test_acc,train_loss,epoch_time_s
547,0.9261,0.917,0.025988,0.009
548,0.9269,0.92,0.025839,0.005
549,0.9241,0.914,0.026048,0.006
550,0.9248,0.915,0.025798,0.006
551,0.9253,0.913,0.0261,0.006
552,0.9268,0.915,0.025862,0.007
553,0.9274,0.915,0.025721,0.006
554,0.9274,0.919,0.025766,0.006
555,0.9274,0.912,0.025777,0.006
556,0.9257,0.913,0.026169,0.005
557,0.9273,0.916,0.025555,0.005
558,0.9253,0.917,0.025843,0.006
559,0.9261,0.911,0.02571,0.008
560,0.9265,0.918,0.025574,0.007
561,0.9256,0.921,0.025744,0.008
562,0.9259,0.915,0.02547,0.01
563,0.9257,0.914,0.025555,0.006
564,0.9257,0.915,0.025595,0.006
565,0.9264,0.92,0.025548,0.007
566,0.9261,0.916,0.025657,0.007
567,0.9261,0.914,0.025492,0.005
568,0.9258,0.911,0.025772,0.007
569,0.9272,0.917,0.025358,0.007
570,0.9276,0.916,0.025335,0.006
571,0.9266,0.917,0.025421,0.007
572,0.9264,0.918,0.025571,0.006
573,0.9265,0.922,0.025733,0.007
574,0.9267,0.918,0.0254,0.007
575,0.9277,0.92,0.025234,0.009
576,0.9264,0.912,0.02571,0.007
577,0.927,0.916,0.025381,0.008
578,0.9283,0.921,0.025188,0.006
579,0.9269,0.915,0.025352,0.007
580,0.9274,0.914,0.025189,0.006
581,0.9276,0.919,0.025323,0.007
582,0.9272,0.915,0.025466,0.008
583,0.9275,0.921,0.025256,0.009
584,0.928,0.915,0.025426,0.005
585,0.9272,0.914,0.025125,0.007
586,0.9283,0.916,0.025237,0.009
587,0.9283,0.916,0.025353,0.009
588,0.9275,0.921,0.025223,0.008
589,0.928,0.922,0.025033,0.006
590,0.9276,0.915,0.025302,0.006
591,0.9286,0.918,0.025582,0.004
592,0.9298,0.921,0.024933,0.004
593,0.9295,0.92,0.024953,0.004
594,0.9276,0.912,0.025715,0.004
595,0.9284,0.914,0.025181,0.004
596,0.929,0.919,0.024953,0.004
597,0.9275,0.913,0.025178,0.003
598,0.9294,0.923,0.0249,0.004
599,0.9294,0.919,0.024903,0.004
600,0.9289,0.92,0.024823,0.003
601,0.9289,0.922,0.024901,0.004
602,0.9291,0.918,0.024931,0.004
603,0.93,0.92,0.024943,0.004
604,0.929,0.923,0.02475,0.003
605,0.9295,0.918,0.024912,0.003
606,0.9303,0.92,0.024702,0.004
607,0.9286,0.918,0.024776,0.004
608,0.9288,0.912,0.025166,0.004
609,0.9305,0.916,0.025121,0.003
610,0.93,0.922,0.024871,0.004
611,0.9293,0.915,0.025063,0.004
612,0.9294,0.919,0.024668,0.004
613,0.929,0.914,0.024937,0.004
614,0.9296,0.917,0.024833,0.007
615,0.9294,0.92,0.024997,0.006
616,0.9291,0.919,0.024632,0.007
617,0.9317,0.918,0.024562,0.006
618,0.9297,0.919,0.024552,0.006
619,0.9296,0.919,0.024845,0.007
620,0.9303,0.918,0.024606,0.007
621,0.9311,0.915,0.024606,0.008
622,0.9303,0.916,0.024697,0.006
623,0.9294,0.912,0.024788,0.007
624,0.929,0.917,0.024575,0.007
625,0.9307,0.916,0.024439,0.007
626,0.9301,0.917,0.024494,0.008
627,0.9298,0.918,0.024449,0.008
628,0.9306,0.918,0.024494,0.009
629,0.9311,0.92,0.024509,0.006
630,0.9302,0.919,0.024579,0.006
631,0.9289,0.917,0.024498,0.01
