step,NZ,total_W,sparsity,val_acc,d_manifold,d_W,prune_time_s,candidate_layer,candidate_i,candidate_j,layer_0_NZ,layer_1_NZ,layer_2_NZ
814,1346,2160,0.376852,0.888,4.837261e+03,2.986266e-02,2.6229,0,9,122,1232,56,57
815,1345,2160,0.377315,0.89,4.839900e+03,1.148484e-02,2.5945,0,3,169,1231,56,57
816,1344,2160,0.377778,0.891,4.846128e+03,1.681842e-02,2.6022,0,8,59,1230,56,57
817,1343,2160,0.378241,0.889,4.856430e+03,2.036860e-02,2.6159,0,1,89,1229,56,57
818,1342,2160,0.378704,0.889,4.872665e+03,2.720114e-02,2.6355,0,1,106,1228,56,57
819,1341,2160,0.379167,0.887,4.911871e+03,1.512565e-02,2.635,0,8,1,1227,56,57
820,1340,2160,0.37963,0.888,4.914974e+03,9.135097e-03,2.5863,0,7,179,1226,56,57
821,1339,2160,0.380093,0.887,4.938625e+03,7.508985e-03,2.5792,0,7,164,1225,56,57
822,1338,2160,0.380556,0.887,4.946373e+03,7.948599e-03,2.5871,0,8,114,1224,56,57
823,1337,2160,0.381019,0.888,4.951788e+03,1.618838e-02,2.5723,0,0,100,1223,56,57
824,1336,2160,0.381481,0.889,4.946279e+03,5.488338e-02,2.6137,0,0,137,1222,56,57
825,1335,2160,0.381944,0.884,5.016007e+03,2.786325e-03,2.6042,2,5,9,1222,56,56
826,1334,2160,0.382407,0.884,5.019906e+03,4.727878e-02,2.5919,0,3,90,1221,56,56
827,1333,2160,0.38287,0.881,5.013520e+03,1.752954e-03,2.6728,1,1,4,1221,55,56
828,1332,2160,0.383333,0.881,5.013018e+03,8.962475e-03,2.6039,0,8,181,1220,55,56
829,1331,2160,0.383796,0.881,5.018218e+03,1.015827e-01,2.5939,1,8,5,1220,54,56
830,1330,2160,0.384259,0.863,5.071049e+03,7.861654e-02,2.5894,1,4,7,1220,53,56
831,1329,2160,0.384722,0.859,5.121521e+03,4.746489e-02,2.5952,2,8,3,1220,53,55
832,1328,2160,0.385185,0.856,5.168057e+03,1.062459e-01,2.5821,2,2,1,1220,53,54
833,1327,2160,0.385648,0.869,5.057090e+03,1.894995e-01,2.5918,0,8,91,1219,53,54
834,1326,2160,0.386111,0.863,6.265514e+03,2.773678e-02,2.5858,0,5,97,1218,53,54
835,1325,2160,0.386574,0.858,6.271081e+03,1.450440e-01,2.5882,0,0,97,1217,53,54
836,1324,2160,0.387037,0.864,6.202902e+03,1.102220e-02,2.5741,0,8,46,1216,53,54
837,1323,2160,0.3875,0.864,6.218803e+03,1.537639e-02,2.581,0,5,41,1215,53,54
838,1322,2160,0.387963,0.865,6.231692e+03,2.242476e-01,2.5879,0,8,157,1214,53,54
839,1321,2160,0.388426,0.868,6.339971e+03,1.369758e-01,2.591,0,0,124,1213,53,54
840,1320,2160,0.388889,0.875,6.261342e+03,2.797825e-03,2.5829,0,3,124,1212,53,54
841,1319,2160,0.389352,0.875,6.263970e+03,2.808212e-02,2.5883,0,3,194,1211,53,54
842,1318,2160,0.389815,0.877,6.256711e+03,2.065825e-02,2.5923,1,4,5,1211,52,54
843,1317,2160,0.390278,0.883,6.249361e+03,7.898560e-04,2.5976,0,5,135,1210,52,54
844,1316,2160,0.390741,0.883,6.248938e+03,4.176850e-03,2.5902,0,0,103,1209,52,54
845,1315,2160,0.391204,0.883,6.247484e+03,7.237858e-03,2.6189,0,8,53,1208,52,54
846,1314,2160,0.391667,0.883,6.249711e+03,1.363667e-02,2.5938,0,5,138,1207,52,54
847,1313,2160,0.39213,0.88,6.275188e+03,5.203990e-03,2.6373,0,3,71,1206,52,54
848,1312,2160,0.392593,0.882,6.284018e+03,6.086972e-03,2.6319,0,1,159,1205,52,54
849,1311,2160,0.393056,0.881,6.295485e+03,3.756948e-02,2.5896,0,9,132,1204,52,54
850,1310,2160,0.393519,0.883,6.308291e+03,3.224235e-02,2.687,0,5,171,1203,52,54
851,1309,2160,0.393981,0.883,6.299911e+03,3.165015e-02,2.6104,0,1,92,1202,52,54
852,1308,2160,0.394444,0.884,6.300816e+03,1.191278e-02,2.732,0,1,56,1201,52,54
853,1307,2160,0.394907,0.886,6.312649e+03,1.070441e-02,2.5939,0,5,3,1200,52,54
854,1306,2160,0.39537,0.886,6.315323e+03,2.350486e-02,2.5763,0,1,186,1199,52,54
855,1305,2160,0.395833,0.884,6.327533e+03,5.994331e-03,2.5798,0,8,28,1198,52,54
856,1304,2160,0.396296,0.884,6.327654e+03,9.217183e-03,2.5787,0,3,44,1197,52,54
857,1303,2160,0.396759,0.886,6.342698e+03,5.792092e-03,2.6062,0,3,184,1196,52,54
858,1302,2160,0.397222,0.884,6.354507e+03,9.060606e-03,2.5855,0,8,22,1195,52,54
859,1301,2160,0.397685,0.884,6.353956e+03,2.135100e-02,2.605,0,3,192,1194,52,54
860,1300,2160,0.398148,0.885,6.374502e+03,7.947023e-03,2.5871,0,0,192,1193,52,54
861,1299,2160,0.398611,0.885,6.377699e+03,1.264076e-02,2.6096,0,3,102,1192,52,54
862,1298,2160,0.399074,0.886,6.393327e+03,1.206450e-02,2.5857,0,8,8,1191,52,54
863,1297,2160,0.399537,0.887,6.401040e+03,2.903275e-02,2.6146,0,8,63,1190,52,54
864,1296,2160,0.4,0.888,6.434708e+03,8.634400e-03,2.6059,0,8,41,1189,52,54
865,1295,2160,0.400463,0.889,6.440163e+03,1.187747e-02,2.6158,0,0,83,1188,52,54
866,1294,2160,0.400926,0.889,6.450897e+03,2.886184e-02,2.5909,0,5,133,1187,52,54
867,1293,2160,0.401389,0.889,6.483215e+03,3.760393e-02,2.636,0,1,90,1186,52,54
868,1292,2160,0.401852,0.89,6.532844e+03,2.026691e-02,2.6117,0,5,48,1185,52,54
869,1291,2160,0.402315,0.89,6.564328e+03,9.891185e-03,2.6423,0,1,168,1184,52,54
870,1290,2160,0.402778,0.89,6.564718e+03,1.810422e-02,2.5841,0,1,156,1183,52,54
871,1289,2160,0.403241,0.889,6.612931e+03,1.095847e-02,2.645,0,1,16,1182,52,54
872,1288,2160,0.403704,0.89,6.625938e+03,1.038138e-02,2.5938,0,5,190,1181,52,54
873,1287,2160,0.404167,0.89,6.636393e+03,7.201494e-03,2.5856,0,0,114,1180,52,54
874,1286,2160,0.40463,0.89,6.652954e+03,8.805369e-03,2.6371,0,7,148,1179,52,54
875,1285,2160,0.405093,0.889,6.656167e+03,1.111272e-02,2.5989,0,5,166,1178,52,54
876,1284,2160,0.405556,0.888,6.652981e+03,8.979557e-03,2.587,0,4,25,1177,52,54
877,1283,2160,0.406019,0.886,6.669487e+03,8.492202e-03,2.5891,0,7,131,1176,52,54
878,1282,2160,0.406481,0.888,6.687876e+03,2.191843e-02,2.6077,0,1,39,1175,52,54
879,1281,2160,0.406944,0.888,6.740994e+03,1.519005e-02,2.5776,0,1,142,1174,52,54
880,1280,2160,0.407407,0.89,6.728984e+03,8.708514e-03,2.5913,0,3,152,1173,52,54
881,1279,2160,0.40787,0.889,6.738937e+03,1.428893e-02,2.6449,0,3,54,1172,52,54
882,1278,2160,0.408333,0.891,6.773886e+03,7.451267e-03,2.5999,0,3,88,1171,52,54
883,1277,2160,0.408796,0.889,6.790114e+03,9.636262e-03,2.6048,0,3,195,1170,52,54
884,1276,2160,0.409259,0.888,6.805336e+03,7.334650e-03,2.6069,0,8,139,1169,52,54
885,1275,2160,0.409722,0.888,6.825715e+03,1.300594e-02,2.5826,0,3,171,1168,52,54
886,1274,2160,0.410185,0.888,6.848170e+03,1.560965e-02,2.5749,0,3,137,1167,52,54
887,1273,2160,0.410648,0.89,6.876311e+03,6.337470e-03,2.6197,0,7,10,1166,52,54
888,1272,2160,0.411111,0.89,6.891307e+03,7.189314e-03,2.6083,0,8,70,1165,52,54
889,1271,2160,0.411574,0.89,6.905625e+03,7.910652e-03,2.5866,0,7,182,1164,52,54
890,1270,2160,0.412037,0.89,6.926519e+03,1.287362e-02,2.5809,0,5,24,1163,52,54
891,1269,2160,0.4125,0.889,6.935125e+03,1.336081e-02,2.587,0,0,82,1162,52,54
892,1268,2160,0.412963,0.889,6.953295e+03,1.229791e-02,2.5852,0,0,110,1161,52,54
893,1267,2160,0.413426,0.887,6.968322e+03,2.440015e-02,2.584,0,2,145,1160,52,54
894,1266,2160,0.413889,0.887,6.986871e+03,8.216203e-03,2.5788,0,8,145,1159,52,54
895,1265,2160,0.414352,0.887,7.011085e+03,1.292851e-02,2.5756,0,3,145,1158,52,54
896,1264,2160,0.414815,0.886,7.030037e+03,1.799218e-02,2.5825,0,5,195,1157,52,54
897,1263,2160,0.415278,0.885,7.060141e+03,1.118129e-02,2.6094,0,8,66,1156,52,54
898,1262,2160,0.415741,0.886,7.067459e+03,1.275714e-02,2.5818,0,0,88,1155,52,54
899,1261,2160,0.416204,0.887,7.058951e+03,2.066742e-02,2.6209,0,5,58,1154,52,54
900,1260,2160,0.416667,0.888,7.067901e+03,1.348957e-02,2.582,0,5,87,1153,52,54
901,1259,2160,0.41713,0.887,7.060655e+03,9.394217e-03,2.5887,0,4,83,1152,52,54
902,1258,2160,0.417593,0.888,7.089792e+03,1.060449e-02,2.6413,0,1,0,1151,52,54
903,1257,2160,0.418056,0.888,7.127063e+03,1.112075e-02,2.6199,0,7,133,1150,52,54
904,1256,2160,0.418519,0.886,7.155579e+03,1.310706e-02,2.5739,0,4,188,1149,52,54
905,1255,2160,0.418981,0.887,7.195695e+03,7.790471e-03,2.5904,0,0,9,1148,52,54
906,1254,2160,0.419444,0.887,7.209513e+03,7.681955e-03,2.6365,0,0,71,1147,52,54
907,1253,2160,0.419907,0.888,7.233638e+03,2.753960e-02,2.5945,0,9,36,1146,52,54
908,1252,2160,0.42037,0.887,7.264762e+03,9.334356e-03,2.5832,0,1,154,1145,52,54
909,1251,2160,0.420833,0.888,7.297529e+03,8.519098e-03,2.5788,0,5,4,1144,52,54
910,1250,2160,0.421296,0.888,7.307599e+03,1.199443e-02,2.5907,0,0,86,1143,52,54
911,1249,2160,0.421759,0.887,7.337286e+03,1.012501e-02,2.586,0,1,86,1142,52,54
912,1248,2160,0.422222,0.889,7.333095e+03,1.197369e-02,2.5722,0,4,12,1141,52,54
913,1247,2160,0.422685,0.888,7.352218e+03,1.256716e-02,2.6384,0,0,80,1140,52,54
914,1246,2160,0.423148,0.887,7.369768e+03,2.134450e-02,2.6175,0,1,81,1139,52,54
915,1245,2160,0.423611,0.888,7.405766e+03,1.115199e-02,2.6362,0,8,18,1138,52,54
916,1244,2160,0.424074,0.888,7.414199e+03,8.293134e-03,2.5972,0,2,155,1137,52,54
917,1243,2160,0.424537,0.888,7.434286e+03,8.663545e-03,2.606,0,7,169,1136,52,54
918,1242,2160,0.425,0.887,7.444212e+03,1.716157e-02,2.596,0,1,44,1135,52,54
919,1241,2160,0.425463,0.887,7.501797e+03,1.480494e-02,2.5911,0,9,155,1134,52,54
920,1240,2160,0.425926,0.887,7.524961e+03,1.595852e-02,2.5889,0,1,100,1133,52,54
921,1239,2160,0.426389,0.888,7.568319e+03,5.726491e-03,2.591,0,1,7,1132,52,54
922,1238,2160,0.426852,0.887,7.587974e+03,1.072034e-02,2.5929,0,3,84,1131,52,54
923,1237,2160,0.427315,0.888,7.572989e+03,6.237436e-03,2.586,0,1,96,1130,52,54
924,1236,2160,0.427778,0.888,7.575426e+03,1.004609e-02,2.5942,0,9,85,1129,52,54
925,1235,2160,0.428241,0.887,7.604093e+03,8.283833e-03,2.5914,0,5,85,1128,52,54
926,1234,2160,0.428704,0.887,7.581470e+03,1.141303e-02,2.5805,0,0,102,1127,52,54
927,1233,2160,0.429167,0.888,7.604804e+03,7.491110e-03,2.6029,0,1,155,1126,52,54
928,1232,2160,0.42963,0.888,7.608029e+03,2.522998e-02,2.5988,0,1,144,1125,52,54
929,1231,2160,0.430093,0.886,7.629563e+03,1.460350e-02,2.6405,0,5,107,1124,52,54
930,1230,2160,0.430556,0.885,7.641895e+03,5.009185e-03,2.6117,0,8,107,1123,52,54
931,1229,2160,0.431019,0.885,7.644058e+03,1.220491e-02,2.6527,0,0,142,1122,52,54
932,1228,2160,0.431481,0.886,7.666008e+03,1.425307e-02,2.607,0,5,89,1121,52,54
933,1227,2160,0.431944,0.887,7.671046e+03,2.368599e-02,2.6189,0,5,77,1120,52,54
934,1226,2160,0.432407,0.888,7.750667e+03,1.043479e-02,2.6387,0,5,18,1119,52,54
935,1225,2160,0.43287,0.887,7.743415e+03,2.946644e-02,2.5795,0,9,108,1118,52,54
936,1224,2160,0.433333,0.887,7.812391e+03,1.360568e-02,2.5912,0,8,65,1117,52,54
937,1223,2160,0.433796,0.887,7.830244e+03,9.483201e-03,2.588,0,0,99,1116,52,54
938,1222,2160,0.434259,0.887,7.855630e+03,6.631990e-03,2.6242,0,8,97,1115,52,54
939,1221,2160,0.434722,0.887,7.889261e+03,2.193047e-02,2.6158,0,2,36,1114,52,54
940,1220,2160,0.435185,0.887,7.956469e+03,1.134442e-01,2.5834,0,2,117,1113,52,54
941,1219,2160,0.435648,0.889,7.951432e+03,1.000356e-02,2.5989,0,5,136,1112,52,54
942,1218,2160,0.436111,0.888,7.976347e+03,2.318733e-02,2.5994,0,1,61,1111,52,54
943,1217,2160,0.436574,0.888,7.976723e+03,1.433807e-02,2.6125,0,4,36,1110,52,54
944,1216,2160,0.437037,0.888,7.984564e+03,1.863718e-02,2.6093,0,5,101,1109,52,54
945,1215,2160,0.4375,0.889,8.006775e+03,9.138812e-03,2.5995,0,1,183,1108,52,54
946,1214,2160,0.437963,0.889,8.008795e+03,1.035981e-02,2.6257,0,0,73,1107,52,54
947,1213,2160,0.438426,0.887,8.028281e+03,1.281268e-02,2.6456,0,1,87,1106,52,54
948,1212,2160,0.438889,0.887,8.060317e+03,2.289232e-02,2.5729,0,5,110,1105,52,54
949,1211,2160,0.439352,0.885,8.112165e+03,2.094338e-02,2.5775,0,1,101,1104,52,54
950,1210,2160,0.439815,0.884,8.120031e+03,6.828664e-02,2.5921,1,1,9,1104,51,54
951,1209,2160,0.440278,0.886,8.056065e+03,1.057849e-02,2.5826,0,7,195,1103,51,54
952,1208,2160,0.440741,0.887,8.065587e+03,1.430302e-02,2.5791,0,8,179,1102,51,54
953,1207,2160,0.441204,0.886,8.081291e+03,1.049221e-01,2.5873,0,5,179,1101,51,54
954,1206,2160,0.441667,0.884,8.144496e+03,1.981824e-02,2.6125,0,5,59,1100,51,54
955,1205,2160,0.44213,0.884,8.163434e+03,1.250934e-02,2.7097,0,3,5,1099,51,54
956,1204,2160,0.442593,0.884,8.189256e+03,1.657381e-02,2.636,0,4,51,1098,51,54
957,1203,2160,0.443056,0.884,8.221236e+03,2.131999e-02,2.6109,0,7,190,1097,51,54
958,1202,2160,0.443519,0.884,8.281659e+03,1.163472e-02,2.5861,0,5,193,1096,51,54
959,1201,2160,0.443981,0.883,8.318864e+03,1.468766e-02,2.6157,0,8,162,1095,51,54
960,1200,2160,0.444444,0.883,8.353256e+03,1.622684e-02,2.6306,0,2,5,1094,51,54
961,1199,2160,0.444907,0.884,8.335882e+03,1.644885e-02,2.5976,0,8,51,1093,51,54
962,1198,2160,0.44537,0.884,8.321718e+03,1.533729e-02,2.5923,0,3,125,1092,51,54
963,1197,2160,0.445833,0.884,8.329315e+03,1.100204e-02,2.591,0,5,157,1091,51,54
964,1196,2160,0.446296,0.884,8.348872e+03,1.392720e-02,2.5758,0,0,120,1090,51,54
965,1195,2160,0.446759,0.884,8.384805e+03,3.576529e-02,2.5791,0,2,48,1089,51,54
966,1194,2160,0.447222,0.884,8.427283e+03,1.241963e-02,2.6107,0,5,112,1088,51,54
967,1193,2160,0.447685,0.884,8.441794e+03,2.011401e-02,2.5858,0,1,9,1087,51,54
968,1192,2160,0.448148,0.884,8.504182e+03,1.836693e-01,2.6019,1,2,7,1087,50,54
969,1191,2160,0.448611,0.873,8.984273e+03,1.326210e-03,2.5817,1,8,4,1087,49,54
970,1190,2160,0.449074,0.873,8.986628e+03,1.737727e-03,2.5812,0,4,163,1086,49,54
971,1189,2160,0.449537,0.873,8.990549e+03,2.111422e-02,2.6154,0,9,110,1085,49,54
972,1188,2160,0.45,0.872,8.968932e+03,2.976488e-02,2.5895,1,3,7,1085,48,54
973,1187,2160,0.450463,0.873,9.037069e+03,1.335940e-03,2.5843,2,7,7,1085,48,53
974,1186,2160,0.450926,0.873,9.034019e+03,7.840562e-03,2.5855,0,5,182,1084,48,53
975,1185,2160,0.451389,0.874,9.053027e+03,1.253657e-02,2.6087,0,5,141,1083,48,53
976,1184,2160,0.451852,0.873,9.027625e+03,2.241278e-02,2.6189,0,4,172,1082,48,53
977,1183,2160,0.452315,0.872,8.989182e+03,1.658055e-02,2.6544,0,8,78,1081,48,53
978,1182,2160,0.452778,0.871,8.955280e+03,1.550277e-02,2.64,0,1,59,1080,48,53
979,1181,2160,0.453241,0.871,8.967711e+03,7.834160e-02,2.5835,1,5,1,1080,47,53
980,1180,2160,0.453704,0.879,9.167771e+03,1.190143e-02,2.5852,0,1,179,1079,47,53
981,1179,2160,0.454167,0.882,9.208611e+03,1.132220e-02,2.5926,0,1,18,1078,47,53
982,1178,2160,0.45463,0.882,9.248146e+03,8.473832e-03,2.5938,0,1,134,1077,47,53
983,1177,2160,0.455093,0.883,9.267420e+03,7.789032e-03,2.6018,0,8,175,1076,47,53
984,1176,2160,0.455556,0.883,9.282359e+03,9.737927e-03,2.5898,0,5,192,1075,47,53
985,1175,2160,0.456019,0.883,9.295786e+03,1.633930e-02,2.6461,0,5,106,1074,47,53
986,1174,2160,0.456481,0.883,9.300730e+03,5.272658e-03,2.5966,0,0,167,1073,47,53
987,1173,2160,0.456944,0.883,9.310122e+03,4.272711e-02,2.5967,1,6,8,1073,46,53
988,1172,2160,0.457407,0.885,9.388275e+03,2.379334e-02,2.6275,0,9,105,1072,46,53
989,1171,2160,0.45787,0.884,9.360358e+03,1.251047e-02,2.589,0,4,105,1071,46,53
990,1170,2160,0.458333,0.884,9.347335e+03,8.981271e-03,2.6117,0,8,37,1070,46,53
991,1169,2160,0.458796,0.885,9.372033e+03,7.816484e-03,2.6337,0,0,56,1069,46,53
992,1168,2160,0.459259,0.885,9.373647e+03,8.544979e-03,2.6017,0,0,171,1068,46,53
993,1167,2160,0.459722,0.885,9.385094e+03,1.687440e-02,2.5782,0,2,50,1067,46,53
994,1166,2160,0.460185,0.885,9.373127e+03,1.189227e-02,2.6128,0,3,127,1066,46,53
995,1165,2160,0.460648,0.885,9.404405e+03,2.434710e-02,2.6391,0,9,58,1065,46,53
996,1164,2160,0.461111,0.884,9.381085e+03,1.109651e-02,2.5832,0,9,34,1064,46,53
997,1163,2160,0.461574,0.884,9.390586e+03,8.173580e-03,2.5843,0,0,121,1063,46,53
998,1162,2160,0.462037,0.884,9.394938e+03,6.293453e-03,2.5814,0,2,98,1062,46,53
999,1161,2160,0.4625,0.884,9.411467e+03,7.159682e-03,2.6021,0,7,1,1061,46,53
1000,1160,2160,0.462963,0.884,9.419053e+03,1.052405e-02,2.625,0,5,0,1060,46,53
1001,1159,2160,0.463426,0.884,9.439205e+03,1.495759e-02,2.6007,0,3,150,1059,46,53
1002,1158,2160,0.463889,0.884,9.488517e+03,1.129120e-02,2.592,0,8,40,1058,46,53
1003,1157,2160,0.464352,0.883,9.526719e+03,1.943945e-02,2.6026,0,5,115,1057,46,53
1004,1156,2160,0.464815,0.883,9.524872e+03,1.132209e-02,2.5792,0,5,125,1056,46,53
1005,1155,2160,0.465278,0.883,9.513143e+03,1.419378e-02,2.6142,0,4,122,1055,46,53
1006,1154,2160,0.465741,0.884,9.526044e+03,1.049680e-02,2.5915,0,1,126,1054,46,53
1007,1153,2160,0.466204,0.884,9.574436e+03,1.643042e-02,2.5972,0,8,119,1053,46,53
1008,1152,2160,0.466667,0.884,9.636240e+03,1.194695e-02,2.6059,0,5,1,1052,46,53
1009,1151,2160,0.46713,0.884,9.671115e+03,3.238710e-02,2.627,0,5,173,1051,46,53
1010,1150,2160,0.467593,0.883,9.652442e+03,2.958438e-02,2.5865,2,2,8,1051,46,52
1011,1149,2160,0.468056,0.885,9.604933e+03,2.163877e-02,2.6,0,4,49,1050,46,52
1012,1148,2160,0.468519,0.886,9.645427e+03,8.551029e-03,2.5857,0,8,43,1049,46,52
1013,1147,2160,0.468981,0.886,9.675900e+03,1.075194e-02,2.593,0,0,55,1048,46,52
1014,1146,2160,0.469444,0.885,9.680224e+03,9.694123e-03,2.5866,0,4,157,1047,46,52
1015,1145,2160,0.469907,0.887,9.690657e+03,1.537313e-02,2.5761,0,8,52,1046,46,52
1016,1144,2160,0.47037,0.888,9.714143e+03,6.521263e-03,2.5802,0,8,193,1045,46,52
1017,1143,2160,0.470833,0.888,9.731661e+03,1.146703e-02,2.5955,0,0,21,1044,46,52
1018,1142,2160,0.471296,0.888,9.761005e+03,8.128653e-03,2.5999,0,0,32,1043,46,52
1019,1141,2160,0.471759,0.89,9.764994e+03,9.944857e-03,2.5924,0,0,6,1042,46,52
1020,1140,2160,0.472222,0.888,9.786682e+03,1.019241e-02,2.5953,0,4,139,1041,46,52
1021,1139,2160,0.472685,0.889,9.796310e+03,3.892900e-02,2.5977,0,1,149,1040,46,52
1022,1138,2160,0.473148,0.889,9.852096e+03,1.256568e-02,2.6178,0,9,136,1039,46,52
1023,1137,2160,0.473611,0.889,9.853510e+03,1.227498e-02,2.5782,0,0,188,1038,46,52
1024,1136,2160,0.474074,0.889,9.910784e+03,9.501144e-03,2.6126,0,8,133,1037,46,52
1025,1135,2160,0.474537,0.89,9.936315e+03,8.016331e-03,2.6007,0,4,40,1036,46,52
1026,1134,2160,0.475,0.889,9.947617e+03,1.197122e-02,2.5877,0,5,153,1035,46,52
1027,1133,2160,0.475463,0.889,9.978919e+03,4.914366e-02,2.5839,2,0,6,1035,46,51
1028,1132,2160,0.475926,0.892,1.003055e+04,1.798376e-02,2.5957,0,4,95,1034,46,51
1029,1131,2160,0.476389,0.891,1.004352e+04,1.404224e-02,2.6123,0,7,95,1033,46,51
1030,1130,2160,0.476852,0.892,1.010066e+04,2.424730e-02,2.6246,1,5,5,1033,45,51
1031,1129,2160,0.477315,0.893,1.015664e+04,8.789067e-03,2.6015,0,8,102,1032,45,51
1032,1128,2160,0.477778,0.893,1.016058e+04,1.256037e-02,2.5823,0,0,105,1031,45,51
1033,1127,2160,0.478241,0.893,1.018195e+04,1.586271e-02,2.5788,0,9,20,1030,45,51
1034,1126,2160,0.478704,0.895,1.024092e+04,1.820384e-02,2.6113,0,1,64,1029,45,51
1035,1125,2160,0.479167,0.898,1.031493e+04,1.204099e-02,2.608,0,5,34,1028,45,51
1036,1124,2160,0.47963,0.897,1.035640e+04,1.662374e-02,2.5962,0,4,186,1027,45,51
1037,1123,2160,0.480093,0.896,1.040859e+04,1.768254e-02,2.586,0,1,31,1026,45,51
1038,1122,2160,0.480556,0.895,1.051565e+04,9.370283e-03,2.5937,0,8,13,1025,45,51
1039,1121,2160,0.481019,0.895,1.055241e+04,6.332601e-03,2.5948,0,3,4,1024,45,51
1040,1120,2160,0.481481,0.896,1.056909e+04,9.616265e-03,2.6442,0,2,17,1023,45,51
1041,1119,2160,0.481944,0.898,1.059247e+04,8.075245e-03,2.5786,0,4,17,1022,45,51
1042,1118,2160,0.482407,0.896,1.061695e+04,4.321940e-03,2.604,0,7,17,1021,45,51
1043,1117,2160,0.48287,0.897,1.061962e+04,4.658435e-03,2.5821,0,4,4,1020,45,51
1044,1116,2160,0.483333,0.896,1.063985e+04,1.458331e-02,2.6012,0,1,65,1019,45,51
1045,1115,2160,0.483796,0.897,1.068050e+04,2.423723e-02,2.5941,0,8,67,1018,45,51
1046,1114,2160,0.484259,0.898,1.072103e+04,1.785312e-02,2.6305,0,9,93,1017,45,51
1047,1113,2160,0.484722,0.898,1.080752e+04,1.222893e-02,2.6303,0,1,127,1016,45,51
1048,1112,2160,0.485185,0.897,1.086867e+04,1.609218e-02,2.6162,0,1,188,1015,45,51
1049,1111,2160,0.485648,0.898,1.096280e+04,1.226471e-02,2.5766,0,4,44,1014,45,51
1050,1110,2160,0.486111,0.898,1.101864e+04,6.315784e-02,2.6104,2,9,9,1014,45,50
1051,1109,2160,0.486574,0.9,1.107394e+04,1.663144e-02,2.579,0,5,95,1013,45,50
1052,1108,2160,0.487037,0.899,1.117685e+04,1.862604e-02,2.5888,0,5,50,1012,45,50
1053,1107,2160,0.4875,0.897,1.124113e+04,8.706498e-03,2.5855,0,7,61,1011,45,50
1054,1106,2160,0.487963,0.896,1.125567e+04,9.632135e-03,2.5785,0,1,55,1010,45,50
1055,1105,2160,0.488426,0.898,1.129411e+04,1.685186e-02,2.61,0,1,140,1009,45,50
1056,1104,2160,0.488889,0.896,1.135104e+04,1.111540e-02,2.58,0,7,62,1008,45,50
1057,1103,2160,0.489352,0.898,1.133799e+04,1.496526e-02,2.5792,0,1,153,1007,45,50
1058,1102,2160,0.489815,0.898,1.136403e+04,4.271068e-03,2.5822,0,9,153,1006,45,50
1059,1101,2160,0.490278,0.899,1.137438e+04,4.056660e-02,2.5937,0,3,146,1005,45,50
1060,1100,2160,0.490741,0.898,1.143363e+04,2.118092e-02,2.5862,0,3,87,1004,45,50
1061,1099,2160,0.491204,0.898,1.142850e+04,1.567089e-02,2.5868,0,9,113,1003,45,50
1062,1098,2160,0.491667,0.897,1.147656e+04,2.051777e-02,2.5968,0,5,94,1002,45,50
1063,1097,2160,0.49213,0.899,1.146925e+04,8.100879e-03,2.6011,0,5,154,1001,45,50
1064,1096,2160,0.492593,0.9,1.150411e+04,1.831575e-02,2.6003,0,2,136,1000,45,50
1065,1095,2160,0.493056,0.898,1.146617e+04,1.145074e-02,2.5791,0,7,12,999,45,50
1066,1094,2160,0.493519,0.897,1.149583e+04,1.131617e-02,2.627,0,8,5,998,45,50
1067,1093,2160,0.493981,0.898,1.151658e+04,2.714440e-02,2.5812,0,2,146,997,45,50
1068,1092,2160,0.494444,0.894,1.151150e+04,8.684460e-03,2.5943,0,1,32,996,45,50
1069,1091,2160,0.494907,0.894,1.152155e+04,1.126499e-02,2.5834,0,5,152,995,45,50
1070,1090,2160,0.49537,0.894,1.154590e+04,1.097024e-02,2.5904,0,7,166,994,45,50
1071,1089,2160,0.495833,0.894,1.155098e+04,2.488631e-02,2.5853,0,2,74,993,45,50
1072,1088,2160,0.496296,0.895,1.153753e+04,1.188664e-02,2.6161,0,7,13,992,45,50
1073,1087,2160,0.496759,0.895,1.154590e+04,1.472881e-02,2.6269,0,0,39,991,45,50
1074,1086,2160,0.497222,0.895,1.155815e+04,1.477336e-02,2.5969,0,0,177,990,45,50
1075,1085,2160,0.497685,0.895,1.157374e+04,2.157405e-02,2.6018,0,5,149,989,45,50
1076,1084,2160,0.498148,0.895,1.161606e+04,1.657695e-02,2.6006,0,8,149,988,45,50
1077,1083,2160,0.498611,0.895,1.161838e+04,1.406860e-02,2.5989,0,0,128,987,45,50
1078,1082,2160,0.499074,0.895,1.163509e+04,1.278088e-02,2.5929,0,0,79,986,45,50
1079,1081,2160,0.499537,0.896,1.162987e+04,1.932494e-02,2.5825,0,4,75,985,45,50
1080,1080,2160,0.5,0.896,1.163881e+04,1.231663e-02,2.5866,0,9,11,984,45,50
1081,1079,2160,0.500463,0.895,1.167514e+04,8.619605e-03,2.6413,0,7,11,983,45,50
1082,1078,2160,0.500926,0.895,1.167958e+04,7.630774e-03,2.6947,0,4,11,982,45,50
1083,1077,2160,0.501389,0.895,1.169083e+04,1.577147e-02,2.6357,0,1,19,981,45,50
1084,1076,2160,0.501852,0.895,1.175422e+04,3.275827e-02,2.6454,0,1,63,980,45,50
1085,1075,2160,0.502315,0.894,1.186027e+04,1.475251e-02,2.6365,0,2,133,979,45,50
