epoch,train_acc,test_acc,train_loss,epoch_time_s
615,0.8939,0.889,0.035976,0.003
616,0.8968,0.887,0.035745,0.003
617,0.8959,0.881,0.035896,0.003
618,0.8935,0.884,0.03677,0.003
619,0.8971,0.883,0.035706,0.003
620,0.8963,0.889,0.035899,0.003
621,0.8975,0.886,0.035451,0.003
622,0.8983,0.894,0.03598,0.003
623,0.8979,0.889,0.035484,0.003
624,0.8983,0.892,0.035794,0.003
625,0.8992,0.891,0.035429,0.003
626,0.8994,0.887,0.035259,0.003
627,0.8961,0.885,0.035706,0.003
628,0.8964,0.885,0.035792,0.003
629,0.8981,0.887,0.035454,0.003
630,0.8981,0.89,0.035398,0.003
631,0.8982,0.889,0.035481,0.003
632,0.8961,0.888,0.035653,0.003
633,0.8977,0.886,0.035364,0.003
634,0.8986,0.895,0.035234,0.003
635,0.8981,0.888,0.03538,0.003
636,0.8998,0.888,0.035173,0.003
637,0.8958,0.889,0.035981,0.003
638,0.8981,0.892,0.035772,0.003
639,0.8992,0.89,0.035005,0.003
640,0.8989,0.889,0.034924,0.003
641,0.8982,0.89,0.035531,0.003
642,0.8987,0.892,0.035546,0.003
643,0.9002,0.883,0.035226,0.003
644,0.8994,0.891,0.035021,0.003
645,0.9,0.887,0.034965,0.003
646,0.8997,0.89,0.035228,0.003
647,0.9002,0.89,0.035205,0.003
648,0.9016,0.885,0.034922,0.003
649,0.8981,0.892,0.035275,0.003
650,0.8999,0.891,0.034951,0.003
651,0.8976,0.89,0.035406,0.003
652,0.9008,0.892,0.034767,0.003
653,0.8993,0.89,0.034984,0.003
654,0.9015,0.886,0.03463,0.003
655,0.9017,0.884,0.034465,0.003
656,0.9006,0.884,0.03479,0.003
657,0.9004,0.895,0.034573,0.003
658,0.8993,0.883,0.034637,0.003
659,0.9008,0.893,0.034633,0.003
660,0.9026,0.888,0.034462,0.003
661,0.8996,0.883,0.034919,0.003
662,0.8995,0.888,0.034903,0.003
663,0.9007,0.887,0.034556,0.003
664,0.9007,0.893,0.03441,0.003
665,0.9007,0.891,0.034364,0.003
666,0.8986,0.884,0.034666,0.003
667,0.8995,0.889,0.034733,0.003
668,0.8977,0.889,0.035068,0.003
669,0.9016,0.893,0.034441,0.003
